,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
7436,0,38,0,1,16,1,9,Blue,3,1,3,7234.0,0,0.899,5198,1.083,0.0
7437,0,37,0,2,15,0,2,Blue,3,2,3,1438.3,743,0.561,4730,0.778,0.517
7438,0,42,0,3,16,1,1,Blue,4,2,1,2730.0,1303,1.308,4750,0.9,0.477
7439,0,50,0,3,12,1,9,Blue,4,2,1,2808.0,1720,0.836,5137,0.723,0.613
7440,0,42,0,3,99,0,1,Blue,6,1,1,6275.0,0,0.79,4308,0.786,0.0
7441,0,43,0,4,15,9,2,Blue,4,1,3,1438.3,0,0.68,4528,1.128,0.0
7442,1,44,1,4,16,0,4,Blue,4,2,2,10834.0,0,0.522,2249,0.594,0.0
7443,0,44,0,1,15,1,1,Blue,5,1,3,1522.0,0,0.783,4835,0.489,0.0
7444,0,48,0,4,22,0,9,Blue,6,1,1,2845.0,919,0.652,2635,1.263,0.323
7445,0,41,0,2,16,1,2,Blue,6,2,3,2329.0,1271,0.729,4382,0.667,0.546
7446,0,47,0,1,0,0,2,Blue,5,1,3,2099.0,1164,0.717,4471,0.667,0.555
7447,0,42,0,2,0,1,9,Blue,6,1,1,5099.0,958,0.607,4025,0.521,0.188
7448,0,54,0,4,16,1,9,Blue,3,2,3,3805.0,821,0.807,4326,0.811,0.216
7449,0,47,0,2,12,1,9,Blue,3,2,1,11438.0,0,0.815,4346,0.915,0.0
7450,0,43,0,3,16,0,2,Blue,4,3,3,2434.0,1169,0.689,4739,0.81,0.48
7451,0,44,0,3,16,0,9,Blue,3,2,1,4703.0,1555,0.932,4127,0.648,0.331
7452,0,44,0,5,12,1,9,Blue,4,3,2,5254.0,2507,0.751,4501,0.641,0.477
7453,0,45,0,5,22,1,1,Blue,4,2,2,1438.3,491,0.708,4376,0.787,0.341
7454,0,40,0,4,16,0,1,Blue,5,3,0,2206.0,1110,0.746,5196,0.614,0.503
7455,0,50,0,2,15,1,2,Blue,6,2,1,3600.0,1904,0.72,4946,0.531,0.529
7456,0,46,1,2,12,9,3,Blue,3,3,2,7116.0,693,0.759,4759,0.841,0.097
7457,0,37,0,3,15,1,1,Blue,4,2,1,1788.0,0,1.001,3511,0.931,0.0
7458,0,60,0,0,22,1,9,Blue,4,1,3,7508.0,2148,0.89,4950,0.707,0.286
7459,1,39,0,5,99,1,2,Blue,3,3,6,3333.0,1867,0.947,3348,0.282,0.56
7460,0,50,0,2,16,1,9,Blue,5,1,3,13745.0,0,0.53,4432,0.605,0.0
7461,1,34,0,4,16,1,1,Blue,2,2,4,5021.0,2517,0.587,2270,0.481,0.501
7462,0,43,1,2,16,1,2,Blue,3,2,1,4396.0,0,0.592,4771,1.053,0.0
7463,0,40,0,4,16,0,1,Blue,4,2,2,2558.0,0,0.728,4635,0.64,0.0
7464,0,30,0,0,15,0,9,Blue,4,2,3,9641.0,0,0.907,4710,0.667,0.0
7465,0,38,0,1,0,1,9,Blue,3,3,1,12621.0,912,0.64,4945,0.56,0.072
7466,1,40,1,3,22,1,2,Blue,3,3,4,2313.0,0,0.673,2249,0.312,0.0
7467,0,53,0,3,0,1,1,Blue,3,1,3,1438.3,1183,0.841,4551,0.667,0.822
7468,0,44,0,4,16,3,1,Blue,4,3,2,1791.0,1314,0.725,5109,0.756,0.734
7469,0,52,0,3,0,0,1,Blue,3,3,2,2300.0,1598,0.813,4287,0.714,0.695
7470,0,42,0,3,16,1,1,Blue,4,2,2,2526.0,2048,0.716,4267,0.8,0.811
7471,1,42,0,4,16,1,2,Blue,4,3,2,2918.0,0,0.559,2056,0.459,0.0
7472,0,53,0,2,16,0,9,Blue,4,2,3,6074.0,0,0.697,4303,0.674,0.0
7473,0,45,1,3,12,1,3,Blue,5,1,2,4995.0,1766,0.76,4389,0.864,0.354
7474,0,34,1,2,16,1,2,Blue,6,2,1,3323.0,1062,0.729,4610,0.773,0.32
7475,0,56,0,1,16,1,1,Blue,3,1,3,2464.0,1794,0.682,4610,0.9,0.728
7476,0,34,0,2,16,9,1,Blue,4,1,3,2730.0,0,0.648,4530,0.714,0.0
7477,0,35,0,1,15,9,9,Blue,4,3,3,1438.3,966,0.871,5249,0.761,0.672
7478,1,43,1,2,15,0,4,Blue,2,4,3,4617.0,1035,0.36,1779,0.591,0.224
7479,0,50,1,2,16,1,5,Blue,6,2,1,8220.0,1015,1.063,4794,0.878,0.123
7480,0,40,0,3,15,0,1,Blue,4,3,1,5716.0,623,0.673,4387,0.881,0.109
7481,0,49,0,2,99,0,1,Blue,4,3,0,1635.0,1220,0.565,4807,0.931,0.746
7482,0,52,0,2,99,0,2,Blue,4,2,3,4259.0,0,0.59,4389,0.702,0.0
7483,1,40,1,4,12,1,3,Blue,4,3,5,5869.0,0,0.642,2203,0.519,0.0
7484,1,56,0,3,15,0,1,Blue,1,3,3,2272.0,1350,0.762,2354,0.96,0.594
7485,0,49,0,5,12,1,1,Blue,4,2,3,2598.0,1848,0.547,4396,0.814,0.711
7486,0,50,1,3,16,0,3,Blue,4,1,1,10762.0,703,0.548,4509,0.543,0.065
7487,0,39,1,2,16,1,3,Blue,6,3,3,1982.0,1751,0.843,4313,0.676,0.883
7488,0,33,0,2,22,9,9,Blue,3,3,3,4651.0,2499,0.766,5097,0.795,0.537
7489,1,52,0,3,16,0,1,Blue,2,3,4,2437.0,0,0.912,3068,0.656,0.0
7490,0,42,0,3,12,0,1,Blue,5,2,1,2563.0,1579,0.924,4838,0.707,0.616
7491,1,49,1,3,16,1,4,Blue,4,2,3,4576.0,193,0.85,3100,0.742,0.042
7492,0,44,0,3,0,0,2,Blue,3,3,3,2245.0,1342,0.687,4624,0.706,0.598
7493,1,39,0,4,15,0,2,Blue,3,2,3,1776.0,0,0.518,2201,0.292,0.0
7494,0,45,0,2,18,1,1,Blue,3,2,3,2911.0,1471,0.871,4450,0.771,0.505
7495,0,47,1,4,16,1,3,Blue,4,2,3,2257.0,896,0.68,4618,0.516,0.397
7496,0,62,1,1,99,0,9,Blue,5,1,1,18457.0,2248,0.578,3603,0.643,0.122
7497,1,46,1,4,15,1,3,Blue,4,2,1,1681.0,0,0.464,1953,0.5,0.0
7498,0,52,0,2,12,0,9,Blue,6,1,3,1461.0,0,0.676,4633,0.778,0.0
7499,1,48,0,3,12,9,1,Blue,4,2,1,2363.0,978,0.662,2635,0.538,0.414
7500,0,49,0,2,99,1,1,Blue,5,3,3,1438.3,863,0.605,4482,0.914,0.6
7501,0,42,0,5,0,1,9,Blue,3,2,3,1840.0,1267,0.605,4515,0.49,0.689
7502,0,49,0,4,99,0,2,Blue,6,2,3,7382.0,1326,0.806,4792,0.667,0.18
7503,0,51,1,4,99,1,4,Blue,4,3,2,3861.0,622,0.794,4816,0.976,0.161
7504,0,53,0,3,16,1,1,Blue,4,1,2,1562.0,751,0.925,4574,0.976,0.481
7505,0,49,0,3,16,9,2,Blue,6,1,2,3088.0,1477,0.748,5095,0.833,0.478
7506,0,55,0,3,15,0,1,Blue,5,2,1,1438.3,0,0.612,4660,0.891,0.0
7507,0,46,0,4,0,1,2,Blue,6,3,3,2168.0,1704,0.725,4584,0.769,0.786
7508,0,34,0,4,12,1,2,Blue,6,1,0,2432.0,851,0.873,4760,0.917,0.35
7509,0,44,1,2,12,0,2,Blue,5,1,1,2197.0,0,0.921,4548,0.641,0.0
7510,0,39,1,3,16,0,4,Blue,5,3,3,10009.0,1604,0.449,4347,0.786,0.16
7511,0,47,0,3,18,9,2,Blue,6,1,2,3979.0,1319,0.85,4598,0.634,0.331
7512,0,49,0,2,0,1,1,Blue,5,1,3,2189.0,1860,0.834,4195,0.653,0.85
7513,0,46,0,2,16,0,9,Blue,5,2,3,8243.0,927,0.568,4503,0.765,0.112
7514,0,42,1,1,12,3,4,Blue,4,2,1,11946.0,1172,0.614,4862,0.878,0.098
7515,0,31,0,0,12,0,1,Blue,4,2,3,2239.0,1256,0.605,4986,0.976,0.561
7516,0,48,0,3,18,1,9,Blue,6,1,3,4025.0,0,0.887,4445,0.673,0.0
7517,0,52,0,1,22,1,1,Blue,3,1,1,1663.0,0,0.707,4875,0.654,0.0
7518,0,39,0,2,16,1,2,Blue,4,1,1,3649.0,929,0.633,3964,0.75,0.255
7519,0,43,0,4,99,0,1,Blue,5,3,2,1438.3,0,0.705,4432,0.651,0.0
7520,0,57,0,3,15,0,1,Blue,5,1,0,2894.0,0,0.886,5405,0.706,0.0
7521,0,46,1,3,15,0,3,Blue,4,2,3,1621.0,787,0.551,4719,0.738,0.486
7522,0,45,0,3,0,1,1,Blue,4,3,1,2740.0,1786,0.597,4327,1.333,0.652
7523,0,45,0,2,16,9,2,Blue,5,2,3,5562.0,1556,0.751,4568,0.767,0.28
7524,1,41,0,3,0,9,9,Blue,2,3,1,13733.0,0,0.325,1591,0.875,0.0
7525,0,46,0,4,12,1,1,Blue,5,2,1,2374.0,1332,0.686,4253,0.884,0.561
7526,0,51,0,3,99,9,1,Blue,5,2,2,2267.0,1357,0.697,4464,0.735,0.599
7527,0,48,0,3,16,1,9,Blue,3,1,2,6130.0,1741,0.578,4264,0.658,0.284
7528,1,37,1,3,12,0,5,Blue,3,2,2,7361.0,0,0.59,2109,0.571,0.0
7529,1,41,0,2,15,3,1,Blue,3,3,4,1569.0,257,0.408,2288,0.667,0.164
7530,0,47,1,3,0,3,4,Blue,5,1,3,1626.0,1013,0.826,5262,0.729,0.623
7531,0,35,0,1,99,1,1,Blue,3,1,2,2158.0,1299,0.733,4946,0.973,0.602
7532,0,43,1,1,99,0,3,Blue,4,3,1,2283.0,1470,0.935,5100,0.689,0.644
7533,0,57,0,1,12,9,2,Blue,3,1,1,2542.0,1884,0.715,4518,1.095,0.741
7534,0,30,0,1,16,0,1,Blue,4,2,1,1438.3,0,0.6,4322,0.619,0.0
7535,0,47,1,2,16,9,2,Blue,3,3,1,2335.0,1373,0.876,4267,0.653,0.588
7536,0,34,1,1,0,0,3,Blue,6,1,1,2033.0,1832,0.938,4110,0.947,0.901
7537,0,41,0,3,12,1,9,Blue,4,6,3,4739.0,1878,0.719,5238,0.826,0.396
7538,0,36,1,2,15,0,4,Blue,5,2,3,5821.0,764,0.688,5291,0.684,0.131
7539,0,47,0,3,16,3,1,Blue,3,3,2,2182.0,1566,0.574,3935,0.711,0.718
7540,0,53,0,3,16,1,1,Blue,6,4,0,3319.0,913,0.612,4560,1.049,0.275
7541,0,52,0,4,16,1,1,Blue,6,3,1,3021.0,1530,0.731,4105,0.767,0.506
7542,0,49,1,5,15,1,4,Blue,3,2,2,29219.0,0,0.77,4575,0.68,0.0
7543,0,52,0,2,12,0,1,Blue,6,2,2,1438.3,869,0.821,4664,0.878,0.604
7544,1,48,0,3,99,9,9,Blue,3,3,2,4431.0,2517,0.499,2185,0.371,0.568
7545,0,46,0,2,16,1,9,Blue,4,5,3,3131.0,0,0.811,4507,0.632,0.0
7546,0,26,0,0,16,0,1,Blue,3,1,3,1486.0,0,0.734,4535,0.907,0.0
7547,0,40,0,3,12,0,9,Blue,3,3,2,6384.0,2034,0.493,4413,0.886,0.319
7548,0,39,0,5,16,0,1,Blue,3,3,2,2077.0,0,0.59,3647,0.917,0.0
7549,0,40,0,3,0,3,2,Blue,3,1,2,1956.0,958,0.789,4977,0.854,0.49
7550,1,51,1,1,99,1,4,Blue,4,3,4,24462.0,946,0.475,1709,0.542,0.039
7551,0,43,0,3,16,1,1,Blue,6,2,1,2725.0,2517,0.482,4430,0.692,0.924
7552,0,46,0,4,0,9,2,Blue,6,3,1,1474.0,843,0.751,4452,1.097,0.572
7553,0,46,1,1,12,1,5,Blue,4,3,3,9880.0,1792,0.804,4609,0.951,0.181
7554,0,58,1,2,12,3,3,Blue,6,2,0,2467.0,1176,0.811,4744,0.921,0.477
7555,0,46,1,4,16,3,3,Blue,4,2,1,5397.0,2336,0.67,4734,0.846,0.433
7556,0,50,1,1,16,0,4,Blue,3,3,2,3370.0,1133,0.722,4726,0.686,0.336
7557,1,37,0,3,15,1,9,Blue,4,2,4,11239.0,0,0.32,2055,0.162,0.0
7558,0,55,0,3,15,1,2,Blue,5,1,3,2240.0,1231,0.637,3623,0.69,0.55
7559,0,52,0,2,15,1,9,Blue,5,1,2,2737.0,1719,0.657,4725,0.615,0.628
7560,0,48,0,1,12,1,1,Blue,5,4,3,4170.0,1384,0.77,4532,0.649,0.332
7561,0,46,1,4,16,0,3,Blue,3,3,2,21839.0,960,0.566,5623,0.516,0.044
7562,0,49,0,2,0,0,1,Blue,6,3,2,1991.0,0,0.954,4527,0.61,0.0
7563,0,55,1,2,0,0,5,Blue,6,2,3,29795.0,2364,0.759,3949,0.919,0.079
7564,0,52,0,1,99,1,2,Blue,3,2,1,1438.3,635,0.744,4617,0.927,0.441
7565,0,44,0,2,16,1,9,Blue,6,3,2,24221.0,1274,0.452,3361,0.853,0.053
7566,0,42,1,2,16,1,3,Blue,6,1,2,2131.0,1288,0.797,4264,0.841,0.604
7567,0,41,0,4,12,0,1,Blue,3,2,2,2787.0,2053,0.76,4949,0.551,0.737
7568,0,48,0,4,16,9,1,Blue,4,3,1,1438.3,0,0.647,4601,0.625,0.0
7569,1,42,0,0,0,3,9,Blue,3,3,4,2712.0,0,0.724,2307,0.474,0.0
7570,0,43,0,3,12,9,1,Blue,6,2,1,2605.0,2269,0.881,5298,0.837,0.871
7571,0,42,1,2,16,0,3,Blue,3,2,1,5169.0,2296,0.773,4656,0.796,0.444
7572,0,49,1,3,15,9,4,Blue,3,3,3,4694.0,0,0.582,3798,1.24,0.0
7573,0,50,0,3,16,0,1,Blue,3,3,1,1848.0,501,0.653,4600,0.683,0.271
7574,0,43,1,2,99,0,3,Blue,3,1,2,6039.0,1759,0.479,4538,0.654,0.291
7575,0,54,1,2,12,1,5,Blue,3,2,3,5256.0,889,0.559,5078,0.685,0.169
7576,0,48,0,1,16,9,1,Blue,6,2,3,1708.0,1059,0.764,4880,0.795,0.62
7577,0,57,0,2,16,1,1,Blue,5,3,2,1629.0,1185,0.766,4897,0.886,0.727
7578,0,54,1,5,15,0,3,Blue,6,1,3,20401.0,0,0.723,4637,0.562,0.0
7579,0,56,1,2,16,3,5,Blue,3,3,1,3296.0,1435,0.968,4327,0.737,0.435
7580,0,48,1,2,16,1,5,Blue,3,1,2,8956.0,1279,0.864,4814,1.212,0.143
7581,0,49,0,1,15,1,1,Blue,4,3,2,1438.3,786,0.609,4094,0.561,0.546
7582,0,46,0,4,16,0,1,Blue,6,2,2,2671.0,1713,0.732,4519,0.795,0.641
7583,0,58,0,3,15,1,1,Blue,4,3,1,2493.0,1566,0.767,4867,0.607,0.628
7584,0,59,0,1,22,1,1,Blue,3,3,1,2687.0,2452,0.817,4697,0.761,0.913
7585,0,37,0,2,99,1,2,Blue,4,2,2,2208.0,1559,0.51,4686,0.761,0.706
7586,1,38,0,1,12,1,1,Blue,3,3,3,4196.0,731,0.485,1868,0.2,0.174
7587,0,47,0,5,0,3,9,Blue,6,2,3,12581.0,1235,0.611,4427,1.303,0.098
7588,0,41,1,3,18,0,4,Blue,4,2,2,17890.0,2517,0.983,4831,0.8,0.141
7589,0,48,0,4,16,1,1,Blue,4,6,0,1930.0,0,0.815,5033,0.582,0.0
7590,0,36,0,4,99,3,9,Blue,6,3,3,8513.0,0,0.631,4162,1.0,0.0
7591,0,40,1,3,12,1,4,Blue,6,3,1,9599.0,2356,0.791,4754,0.68,0.245
7592,0,38,1,2,0,0,4,Blue,6,2,3,3192.0,2517,0.658,4236,0.891,0.789
7593,0,43,0,4,16,9,9,Blue,6,5,1,2778.0,2517,0.796,4575,0.714,0.906
7594,1,61,0,1,12,0,9,Blue,3,2,4,3293.0,0,0.838,3121,0.867,0.0
7595,0,48,0,1,16,1,2,Blue,4,4,1,7268.0,0,0.691,4199,0.905,0.0
7596,0,43,0,3,99,1,1,Blue,5,3,2,1721.0,729,0.902,4853,0.644,0.424
7597,0,38,1,3,15,1,4,Blue,5,3,2,3976.0,1667,0.929,4372,0.683,0.419
7598,0,52,0,2,12,0,1,Blue,5,2,3,1954.0,808,0.826,4897,0.795,0.414
7599,0,44,1,3,99,1,5,Blue,6,2,2,12725.0,1759,1.056,4139,0.812,0.138
7600,0,40,0,3,0,0,9,Blue,3,3,3,2690.0,1935,0.593,4917,0.653,0.719
7601,0,48,0,5,18,1,2,Blue,3,3,1,2926.0,716,0.949,4219,0.592,0.245
7602,0,46,1,4,16,0,4,Blue,5,1,1,2371.0,1748,0.663,4460,1.053,0.737
7603,0,44,0,3,16,1,9,Blue,5,1,1,7751.0,1965,0.782,4543,0.731,0.254
7604,1,42,0,3,15,1,1,Blue,3,3,2,1601.0,0,0.63,2339,0.414,0.0
7605,1,34,0,1,99,1,1,Blue,2,3,3,2401.0,496,0.647,2597,0.379,0.207
7606,1,39,1,3,0,1,3,Blue,4,3,4,2187.0,0,0.467,2031,0.333,0.0
7607,0,57,0,0,22,1,9,Blue,5,2,1,4661.0,1734,0.789,5242,1.382,0.372
7608,0,40,0,2,18,3,9,Blue,6,3,1,8494.0,2023,0.871,4486,0.974,0.238
7609,0,36,1,4,16,1,4,Blue,5,3,1,2262.0,1450,0.735,4116,0.787,0.641
7610,0,43,0,3,16,3,1,Blue,6,1,2,2525.0,1595,0.78,4859,0.864,0.632
7611,0,38,0,3,12,1,1,Blue,3,3,2,2450.0,1981,0.712,4352,0.784,0.809
7612,0,36,0,4,15,1,9,Blue,4,3,2,3926.0,1760,0.874,4890,0.704,0.448
7613,1,40,0,4,16,0,1,Blue,4,2,3,1438.3,0,0.695,2502,0.452,0.0
7614,0,51,0,2,12,0,9,Blue,6,2,1,4789.0,2203,0.847,4718,0.976,0.46
7615,0,41,0,2,99,9,1,Blue,6,3,3,2864.0,1928,0.769,4641,0.66,0.673
7616,0,43,0,5,16,0,9,Blue,6,6,3,4607.0,2440,0.646,4825,0.878,0.53
7617,0,43,0,4,16,9,1,Blue,5,3,3,1971.0,979,1.024,5446,0.974,0.497
7618,1,53,0,2,15,1,1,Blue,3,3,3,1473.0,0,0.92,2836,0.6,0.0
7619,0,55,0,3,16,0,2,Blue,5,1,2,3187.0,1437,0.79,4511,0.822,0.451
7620,0,38,0,2,99,1,1,Blue,4,2,2,5589.0,0,0.787,4064,0.711,0.0
7621,0,42,0,5,16,1,1,Blue,5,1,2,2346.0,1373,0.73,4432,0.756,0.585
7622,0,34,0,4,16,0,1,Blue,3,2,3,1438.3,0,0.726,4626,0.792,0.0
7623,0,40,0,5,12,0,1,Blue,3,1,2,1826.0,944,0.686,4528,0.667,0.517
7624,1,40,0,2,22,1,2,Blue,4,2,3,2208.0,0,0.695,2659,0.806,0.0
7625,0,35,0,2,12,1,1,Blue,4,3,1,1476.0,0,0.592,4279,0.767,0.0
7626,0,51,0,3,16,0,1,Blue,6,3,1,2927.0,1499,0.649,4670,0.944,0.512
7627,0,53,1,3,16,9,4,Blue,5,2,1,4778.0,1869,0.743,5489,0.805,0.391
7628,0,43,0,4,16,3,1,Blue,3,2,2,1438.3,743,0.624,4484,0.625,0.517
7629,0,46,0,3,12,0,2,Silver,4,3,1,16239.0,1487,0.531,3838,0.6,0.092
7630,0,37,1,1,12,1,5,Blue,5,2,1,11726.0,1925,0.855,4186,0.703,0.164
7631,0,47,0,4,15,1,9,Blue,3,2,1,1438.3,0,0.68,4503,0.978,0.0
7632,0,45,0,3,12,1,1,Blue,6,1,3,2647.0,1288,0.765,4730,0.857,0.487
7633,0,50,0,1,22,1,9,Blue,3,3,1,2492.0,1410,0.835,4374,0.974,0.566
7634,0,46,0,2,16,0,9,Blue,3,3,3,2418.0,1106,0.963,3541,0.882,0.457
7635,0,50,1,1,99,0,5,Blue,5,3,1,17827.0,0,0.846,5010,0.725,0.0
7636,0,49,0,1,16,3,2,Blue,3,2,3,1438.3,0,0.675,3886,0.75,0.0
7637,0,54,0,3,22,0,1,Blue,4,3,3,1764.0,0,0.651,4857,0.804,0.0
7638,0,47,0,3,16,1,1,Blue,4,2,2,1776.0,1519,0.917,4295,0.622,0.855
7639,0,46,1,3,15,1,5,Blue,6,3,3,1438.3,0,0.681,4833,0.769,0.0
7640,0,47,0,2,18,0,9,Blue,3,2,3,1491.0,0,0.716,4634,0.804,0.0
7641,0,46,0,2,18,1,1,Blue,3,1,3,2552.0,1879,0.888,4153,0.795,0.736
7642,0,42,0,4,16,0,1,Blue,3,1,2,2996.0,1992,0.948,4463,0.74,0.665
7643,0,44,0,2,15,1,2,Blue,4,1,2,1701.0,775,0.847,4471,0.614,0.456
7644,0,53,0,3,99,0,9,Blue,6,3,1,3998.0,0,0.638,4223,0.717,0.0
7645,0,46,0,3,16,9,1,Blue,6,3,2,3025.0,2491,0.45,4460,0.722,0.823
7646,1,48,0,1,99,0,1,Blue,3,1,2,3251.0,2517,0.739,2483,0.471,0.774
7647,0,51,1,4,12,0,3,Blue,3,1,2,3031.0,1787,1.006,4690,0.7,0.59
7648,0,57,1,2,12,0,3,Silver,5,2,3,33211.0,0,0.732,3662,0.761,0.0
7649,1,59,0,2,0,3,1,Blue,3,3,3,1863.0,1853,0.829,2462,0.29,0.995
7650,0,35,0,2,99,0,1,Blue,6,1,2,2691.0,1935,0.681,4365,0.911,0.719
7651,0,45,0,5,16,0,1,Blue,5,3,3,2288.0,1249,0.605,4504,0.706,0.546
7652,1,42,0,2,16,9,1,Blue,6,3,2,3413.0,0,0.593,2285,0.429,0.0
7653,0,40,1,4,15,1,2,Silver,3,2,1,15471.0,1291,0.651,3993,0.674,0.083
7654,0,40,0,5,0,1,1,Blue,6,1,1,2038.0,793,0.682,3513,0.634,0.389
7655,0,47,0,3,99,9,1,Blue,6,2,3,1953.0,1089,0.859,4636,0.707,0.558
7656,1,43,0,5,12,9,2,Blue,3,2,2,4430.0,2203,1.046,2742,0.4,0.497
7657,0,44,0,3,12,9,1,Blue,5,3,0,3398.0,2415,0.891,4509,0.661,0.711
7658,0,48,0,3,22,1,9,Blue,4,3,3,2021.0,1186,0.616,4633,0.574,0.587
7659,0,53,0,2,99,0,1,Blue,5,1,3,2329.0,2290,0.533,4609,0.767,0.983
7660,1,34,0,2,15,1,1,Blue,1,3,2,1696.0,0,0.782,2325,0.556,0.0
7661,0,52,0,1,0,1,9,Blue,6,1,1,4222.0,0,0.523,4487,1.081,0.0
7662,1,45,1,3,0,3,4,Blue,2,2,3,6614.0,1881,0.737,3016,0.645,0.284
7663,1,42,0,1,0,0,1,Blue,4,3,3,3241.0,0,0.442,2152,0.303,0.0
7664,1,48,0,2,99,1,1,Blue,3,3,3,4204.0,0,0.703,2316,0.536,0.0
7665,0,34,0,3,0,0,1,Blue,4,2,3,3234.0,971,0.79,3989,0.868,0.3
7666,1,40,0,3,99,0,2,Blue,3,3,3,2473.0,2332,0.293,1738,0.455,0.943
7667,1,42,1,2,12,0,3,Blue,3,3,3,4836.0,493,0.417,1870,0.406,0.102
7668,0,55,0,3,12,1,1,Blue,5,1,1,1438.3,0,0.575,4755,0.9,0.0
7669,0,44,0,3,0,0,1,Blue,5,3,1,1438.3,541,0.821,4173,1.188,0.376
7670,1,45,1,4,16,0,1,Blue,5,2,3,1438.3,1060,0.301,1253,0.318,0.737
7671,0,57,0,3,15,9,1,Silver,6,1,1,12675.0,2422,0.642,3912,0.575,0.191
7672,1,44,0,3,12,0,1,Blue,2,3,3,2228.0,0,0.686,2523,0.607,0.0
7673,0,40,0,5,12,1,1,Blue,4,2,2,2813.0,2208,0.877,4491,0.744,0.785
7674,0,42,0,2,18,0,1,Blue,6,3,2,3223.0,0,0.593,4916,0.717,0.0
7675,0,55,0,2,16,1,2,Blue,5,3,3,2653.0,0,0.969,5052,0.761,0.0
7676,1,45,0,3,0,1,1,Blue,3,3,3,2745.0,2463,0.643,2466,0.345,0.897
7677,0,40,1,3,16,3,5,Blue,3,2,1,34516.0,0,0.643,3734,0.86,0.0
7678,0,52,0,3,0,1,1,Blue,6,3,2,2516.0,1486,0.503,3987,0.54,0.591
7679,0,46,0,2,12,3,1,Blue,4,3,1,1870.0,1785,0.696,4347,0.76,0.955
7680,0,56,0,2,16,0,9,Blue,5,3,2,3934.0,2517,0.682,4837,0.673,0.64
7681,0,49,0,4,12,1,1,Blue,5,3,2,3038.0,2133,0.689,4784,0.694,0.702
7682,0,53,0,1,0,0,1,Blue,3,2,3,1982.0,1276,0.897,5136,0.949,0.644
7683,1,31,0,1,16,3,9,Blue,2,2,3,1623.0,0,0.501,2126,0.364,0.0
7684,0,55,1,3,0,0,5,Blue,5,2,2,3088.0,1743,0.766,3906,0.659,0.564
7685,0,44,0,3,99,0,9,Blue,5,3,1,8064.0,2417,0.644,4412,0.861,0.3
7686,1,56,0,3,16,0,9,Blue,3,3,3,10016.0,1872,0.735,2804,0.542,0.187
7687,0,54,0,2,15,1,9,Blue,5,3,2,4523.0,1841,0.534,5112,0.706,0.407
7688,0,53,0,0,16,0,1,Blue,5,2,1,1944.0,1140,0.582,4921,0.907,0.586
7689,0,46,0,2,0,1,9,Blue,3,2,2,6083.0,1716,0.618,4528,0.755,0.282
7690,0,38,0,3,16,1,9,Blue,6,2,2,2425.0,1396,0.899,4568,0.897,0.576
7691,0,56,0,5,16,0,2,Blue,4,2,1,2607.0,1702,0.802,4949,0.762,0.653
7692,0,53,0,3,0,0,1,Blue,6,2,1,1953.0,1215,0.667,4253,0.8,0.622
7693,0,41,1,3,99,9,3,Blue,4,3,1,5813.0,1614,0.696,4365,0.875,0.278
7694,0,43,0,3,12,0,1,Blue,3,3,2,1438.3,0,0.689,4401,0.698,0.0
7695,1,41,0,5,99,1,2,Blue,5,2,3,1588.0,0,0.634,2561,0.649,0.0
7696,0,62,0,0,12,0,1,Blue,6,2,1,3749.0,1980,0.706,5083,0.643,0.528
7697,0,42,0,4,15,3,2,Blue,4,3,2,3734.0,2517,0.724,4792,0.74,0.674
7698,0,56,0,2,12,1,9,Blue,4,1,3,1796.0,1243,0.768,4316,0.891,0.692
7699,1,45,0,3,99,3,1,Blue,4,3,1,3223.0,243,0.433,1979,0.462,0.075
7700,0,33,0,2,22,1,2,Blue,4,2,1,2748.0,1867,0.816,4314,1.027,0.679
7701,0,57,0,0,16,1,1,Blue,6,1,2,2448.0,0,0.606,5464,0.607,0.0
7702,0,49,0,3,15,1,1,Blue,6,1,2,2548.0,1998,0.679,4702,0.927,0.784
7703,0,46,0,3,15,1,1,Blue,4,1,1,1489.0,949,0.65,4669,0.741,0.637
7704,1,38,0,1,16,1,9,Blue,3,3,3,8953.0,0,0.403,1982,0.303,0.0
7705,1,50,0,3,0,0,9,Blue,2,3,3,3187.0,986,0.615,2381,0.516,0.309
7706,0,51,0,2,99,0,1,Blue,5,1,0,1757.0,0,0.533,4550,0.547,0.0
7707,0,52,1,4,12,9,3,Blue,6,3,2,2597.0,1740,0.71,5037,0.778,0.67
7708,0,45,0,5,15,0,9,Blue,3,3,3,5999.0,658,0.638,4283,0.605,0.11
7709,0,56,0,0,18,1,1,Blue,4,2,3,3617.0,878,0.777,5416,0.9,0.243
7710,0,56,0,0,0,0,1,Blue,4,3,1,3219.0,2114,0.655,4188,0.667,0.657
7711,1,41,1,4,16,9,4,Blue,3,3,2,19782.0,868,0.808,2535,0.467,0.044
7712,0,51,0,4,16,0,1,Blue,4,3,1,2522.0,1898,0.674,4122,0.763,0.753
7713,0,43,0,2,99,1,1,Blue,4,1,1,3327.0,2517,0.793,4901,0.913,0.757
7714,0,42,0,2,0,1,9,Blue,5,5,3,4708.0,0,0.718,4597,0.679,0.0
